PRODUTO;ANO;REGIÃO;ESTADO;PRODUTOR;UNIDADE;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;BSBIOS;m3;9695,016;8397,332;11849,719;11763,584;12931,225;12018,323;11507,851;9978,497;8888,392;10228,945;12623,799;9513,257;129395,94
BIODIESEL;2010;REGIÃO SUL;PARANÁ;BSBIOS MARIALVA;m3;0;0;0;0;1260;1911,3;7319,661;8674,611;7230,882;4834,764;6008,735;8025,655;45265,608
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;BUNGE;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;CAIBIENSE;m3;325,08;656,748;636;703,275;510,456;1439,615;1235;1305,703;945;885;1186,764;420;10248,641
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;CAMERA (IJUI);m3;0;0;0;0;0;0;0;0;0;300;2980,791;2554,463;5835,254
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;CAMERA (ROSARIO DO SUL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;GOIÁS;CARAMURU (SÃO SIMÃO);m3;9267,744;10897,989;12865,369;13319,912;14162,365;16542,566;13084;15371,083;14612,443;13138,198;9126,432;11471,892;153859,993
BIODIESEL;2010;REGIÃO CENTRO-OESTE;GOIÁS;CARAMURU (IPAMERI);m3;0;0;0;0;0;0;5412,654;8321,466;7360,312;7546,589;7031,232;9260,563;44932,816
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;CARAMURU (SORRISO);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;CARGILL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUDESTE;RIO DE JANEIRO;CESBRA;m3;1425,87;1740;1270,76;1503;2178,7;2320;2320;1900;1160;2160;996;1202,63;20176,96
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;CLV;m3;2194,298;1760,374;2909,094;0;0;692,091;925,964;2257,592;2648,067;1011,248;0;0;14398,728
BIODIESEL;2010;REGIÃO NORDESTE;BAHIA;COMANCHE (EX-IBR);m3;0;0;0;1369,115;1649,832;1757,885;128,348;290,65;310,096;2004,23;2119,462;236,266;9865,884
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;DELTA BIOCOMBUSTÍVEIS;m3;0;0;0;0;0;0;0;0;0;0;40;580;620
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;DELTA CUIABA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;GRUPAL (EX-COOAMI);m3;5;0;0;0;9,67;31,5;525,078;111,51;912,82;1405,993;2577,424;1268,535;6847,53
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;COOMISA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;COOPERBIO (LUCAS DO RIO VERDE);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;COOPERBIO (CUIABA);m3;6674,087;7492,712;6331,594;5469,496;4625,486;5979,485;6405,904;7813,3;8832,66;9626,32;6038,81;7059,082;82348,936
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;COOPERFELIZ;m3;0;0;0;0;0;30,495;0;40;0;0;78,352;87;235,847
BIODIESEL;2010;REGIÃO NORTE;PARÁ;DVH CHEMICAL;m3;;0;0;0;0;0;0;0;;;;;0
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;FERTIBOM;m3;2550,148;3056,25;4065,85;3050;3845,54;1847,133;3027,916;2317,613;1295,625;285,762;2693,838;3156,99;31192,665
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;FIAGRIL;m3;2960,62;8448,145;10632,426;10214,829;8016,045;10640,704;11654,151;12928,032;5254,311;8968,523;8351,95;11360,701;109430,437
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;FRIGOL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;FUGA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUDESTE;RIO DE JANEIRO;GRAN-VALLE;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;GRANOL (CACHOEIRA DO SUL);m3;10981,239;10252,561;13392,846;11365,851;12492,401;13943,329;8783,236;11785,793;13978,123;16270,386;17308,789;18385,686;158940,24
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;GRANOL (CAMPINAS);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;GOIÁS;GRANOL (ANÁPOLIS);m3;10548,863;11722,584;14107,48;12891,496;16983,524;15288,433;15919,73;15593,096;15796,312;15855,353;16390,199;15305,248;176402,318
BIODIESEL;2010;REGIÃO NORTE;TOCANTINS;GRANOL (PORTO NACIONAL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;INNOVATTI;m3;0;949,119;400,623;0;0;0;0;0;0;0;0;0;1349,742
BIODIESEL;2010;REGIÃO NORDESTE;PIAUÍ;J APARECIDO DOS SANTOS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;GOIÁS;JATAI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;GOIÁS;MINERVA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;COFCO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORDESTE;CEARÁ;NUTEC;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;m3;13924,656;14316,742;15640,785;17845,778;15663,59;13105,082;16548,307;17034,638;18784,234;13606,595;18590,603;21083,514;196144,524
BIODIESEL;2010;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;m3;0;0;0;0;0;0;6868,742;9265,828;9846,528;7635,682;8588,536;10119,89;52325,206
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORTE;RONDÔNIA;OURO VERDE;m3;0;4;0;0;0;0;0;0;0;0;0;0;4
BIODIESEL;2010;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);m3;4205,3;4204,8;5922,2;6676;7417,4;5420;8271,7;6129,9;7050;2250,4;4974,4;3814,53;66336,63
BIODIESEL;2010;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);m3;4189,229;5433,9;6500;4003,8;7964,4;5478;2469,4;7127,1;9970,6;3854,2;4277,4;4331;65599,029
BIODIESEL;2010;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);m3;3670,3;5486,7;5810;6112,9;6726;7729,8;8611,3;6809,9;6646,3;4014,9;5370,3;3299,2;70287,6
BIODIESEL;2010;REGIÃO SUL;PARANÁ;POTENCIAL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;PRISMA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;RENOBRAS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;BIOCAPITAL;m3;6339,87;8574,577;9790,071;10341,45;11393,883;11409,717;9205,265;11601,343;6666,91;7887,321;12760,768;13681,865;119653,04
BIODIESEL;2010;REGIÃO SUDESTE;MINAS GERAIS;SOYMINAS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO SUDESTE;SÃO PAULO;SP Bio;m3;1418,493;1581,164;1821,918;1425;1886,986;2114,726;1821,96;1965,068;2036,644;1359,963;1158,219;761,301;19351,442
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;m3;0;125,54;126,455;0;0;0;118,677;123,281;118,516;116,002;67,037;0;795,508
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;m3;0;0;8,92;0;2,3;0;0;9,664;0;6;0;2;28,884
BIODIESEL;2010;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO CENTRO-OESTE;MATO GROSSO;USIBIO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORDESTE;BAHIA;OLEOPLAN NORDESTE (EX-V-BIODIESEL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2010;REGIÃO NORTE;TOCANTINS;V-BIODIESEL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);m3;16573,677;14186,265;23366,28;4717,15;8580,81;510,449;21481,83;21512,784;20740,491;6354,14;8307,812;3700,434;150032,122
BIODIESEL;2011;REGIÃO SUL;SANTA CATARINA;ADM (JOAÇABA);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORTE;PARÁ;AGROPALMA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;m3;1005,813;1936,188;2160;0;0;0;0;0;0;0;0;0;5102,001
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;ALIANÇA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORTE;RONDÔNIA;AMAZONBIO;m3;342,4;280,25;294,62;183,95;183,2;277,922;0;0;155;235,972;235,45;75,504;2264,268
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;ARAGUASSU;m3;230;775;399,071;456,247;871,109;1085,174;754,247;751,645;496,58;556,532;377,846;133,758;6887,209
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;BEIRA RIO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUL;PARANÁ;BIGFRANGO;m3;0;5,4;6;9;13,5;8,55;18;8,1;18,837;15,698;7,65;16;126,735
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;JBS (EX-BRACOL EX-BERTIN);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);m3;6995,695;3002,203;9653,116;8327,753;10095,849;8309,773;9087,245;7672,128;8223,694;10321,611;9169,298;8644,877;99503,242
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;m3;0;0;0;19,622;0;0;0;0;0;0;0;0;19,622
BIODIESEL;2011;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;m3;2006,756;5604,131;5065,107;3881,133;4813,331;6100,068;5666,956;6269,469;6787,262;6735,352;6825,621;7087,337;66842,523
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;m3;274,054;440,244;668,63;577,098;611,029;780,253;559,004;769,919;766,603;539,028;603,819;518,688;7108,369
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;m3;4200,11;2070,277;4014,281;3545,377;4487,177;3726,18;5732,723;5803,427;5051,92;5242,99;4533,628;4914,151;53322,241
BIODIESEL;2011;REGIÃO SUL;PARANÁ;BIOLIX;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;m3;0;0;0;1270,59;0;0;0;1897,214;0;5046,487;2328,888;9856,406;20399,585
BIODIESEL;2011;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;m3;590;1340,551;1500;2300;2800;3000;1400;1100;2300;2000;2000;2300;22630,551
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOPAR PARECIS;m3;638,074;1660,268;817,669;1221,989;1701,389;1433,851;1569,094;1121,274;1032,425;716,462;533,162;661,3;13106,957
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;BIO PETRO;m3;0;0;237,59;1101,318;642,889;43,915;96,477;298,864;0;0;0;29,814;2450,867
BIODIESEL;2011;REGIÃO SUDESTE;MINAS GERAIS;BIOSEP;m3;0;0;107,943;488,343;900,312;966,902;719,302;319,764;167,732;300,087;0;0;3970,385
BIODIESEL;2011;REGIÃO NORTE;TOCANTINS;BIOTINS;m3;893,691;957,173;1291,351;1156,425;1434,279;1301,636;808,92;1185,628;1093,123;1387,695;1613,455;1279,344;14402,72
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;BIOVERDE (EX-BIOPETROSUL);m3;926,454;2266,351;3316,393;3820,355;4102,548;3929,898;3912,021;7500;4545;5960;7190;6080;53549,02
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO VIDA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;BOCCHI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORDESTE;PIAUÍ;BRASIL ECODIESEL (FLORIANO);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORDESTE;CEARÁ;BRASIL ECODIESEL (CRATEUS);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORDESTE;BAHIA;BRASIL ECODIESEL (IRAQUARA);m3;0;0;0;0;0;0;0;0;390,212;6149,232;6324,891;6906,261;19770,596
BIODIESEL;2011;REGIÃO NORTE;TOCANTINS;BRASIL ECODIESEL (PORTO NACIONAL);m3;7872,2;6890,987;7742,666;5665,715;6260,733;7037,078;8410,92;7503,156;6921,699;7337,982;7827,129;7308,709;86778,974
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;BRASIL ECODIESEL (ROSARIO DO SUL);m3;4162,825;8959,462;9579,265;9079,87;7782,712;6692,64;8352,992;5807,843;6878,86;309,315;0;0;67605,784
BIODIESEL;2011;REGIÃO NORDESTE;MARANHÃO;BRASIL ECODIESEL (SÃO LUIS);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;BARRALCOOL;m3;0;696,426;0;0;0;3674,204;1733,73;1893,237;2706,391;3769,51;1229,043;1729,59;17432,131
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;BSBIOS;m3;12261,967;7858,163;11090,755;11548,582;9700,575;10918,848;11627,927;11556,675;10713,088;9357,432;11122,196;7362,176;125118,384
BIODIESEL;2011;REGIÃO SUL;PARANÁ;BSBIOS MARIALVA;m3;6557,052;7129,767;8212,248;4056,46;5700,752;8785,863;9073,709;7659,06;8813,225;8467,73;9005,814;8599,565;92061,245
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;BUNGE;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;CAIBIENSE;m3;395;708,478;1913;0;0;540;705;810;1024;1049;1049;942;9135,478
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;CAMERA (IJUI);m3;3483,055;4414,516;7498,486;10029,726;9378,215;11848,087;12161,189;7731,057;9325,752;12726,945;10723,736;7546,609;106867,373
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;CAMERA (ROSARIO DO SUL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;GOIÁS;CARAMURU (SÃO SIMÃO);m3;10531,953;8578,257;9321,485;11430,443;10678,217;13265,216;13341,408;12685,625;13598,142;12888,936;12819,468;12586,243;141725,393
BIODIESEL;2011;REGIÃO CENTRO-OESTE;GOIÁS;CARAMURU (IPAMERI);m3;8128,338;7221,642;7098,027;7296,85;8074,27;8978,525;8814,773;8965,208;8478,713;8466,497;8494,994;8250,667;98268,504
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;CARAMURU (SORRISO);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;CARGILL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUDESTE;RIO DE JANEIRO;CESBRA;m3;1740;1697;2440,29;934,377;414,3;0;0;0;0;0;0;490;7715,967
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;CLV;m3;0;761,079;2191,129;0;0;0;0;0;0;0;0;0;2952,208
BIODIESEL;2011;REGIÃO NORDESTE;BAHIA;COMANCHE (EX-IBR);m3;1699,943;1585,445;48,934;13,244;0;0;0;;;;;;3347,566
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;DELTA BIOCOMBUSTÍVEIS;m3;600;1114;1159,8;1705,6;1187,2;2434;894,321;2752,707;2502,902;3141,478;3343,84;3055,7;23891,548
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;DELTA CUIABA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;GRUPAL (EX-COOAMI);m3;841,891;1289,829;2243,259;1879,938;2063,092;2155,505;1921,239;1531,345;2055,976;2723,986;2124,919;1920,556;22751,535
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;COOMISA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;COOPERBIO (LUCAS DO RIO VERDE);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;COOPERBIO (CUIABA);m3;2659,58;6285,48;7594,98;7359,65;8287,58;9233,92;7720,42;6499,38;6359,52;6840,15;3618,874;4501,04;76960,574
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;COOPERFELIZ;m3;138,066;127,99;92;99,09;140;185;165;125;220;26;137;0;1455,146
BIODIESEL;2011;REGIÃO NORTE;PARÁ;DVH CHEMICAL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;FERTIBOM;m3;143,234;309,617;0;0;392,928;3852,2;5212,756;4213,505;6101,647;5071,052;4967,347;1534,072;31798,358
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;FIAGRIL;m3;7002,542;10709,291;9842,762;14250,559;11213,7;13485,2;12882,567;14158,613;10321,493;10636,845;12287,28;13447,146;140237,998
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;FRIGOL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;FUGA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUDESTE;RIO DE JANEIRO;GRAN-VALLE;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;GRANOL (CACHOEIRA DO SUL);m3;13530,307;6234,558;13157,239;17210,663;27096,645;22020,102;22309,31;20425,172;17808,185;19655,655;14297,266;11763,455;205508,557
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;GRANOL (CAMPINAS);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;GOIÁS;GRANOL (ANÁPOLIS);m3;14355,753;13998,653;16556,574;16886,23;18615,314;19791,015;18304,378;14398,744;6115,851;11104,645;14298,766;11261,97;175687,893
BIODIESEL;2011;REGIÃO NORTE;TOCANTINS;GRANOL (PORTO NACIONAL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;INNOVATTI;m3;465,717;178,425;43,149;0;0;0;0;0;0;0;0;0;687,291
BIODIESEL;2011;REGIÃO NORDESTE;PIAUÍ;J APARECIDO DOS SANTOS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;GOIÁS;JATAI;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;GOIÁS;MINERVA;m3;2;8,2;101,909;154,76;25,68;107,615;151,939;231,059;293,879;443,756;592,455;548,885;2662,137
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;COFCO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORDESTE;CEARÁ;NUTEC;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;m3;18456,523;14673,443;20431,527;19679,42;20144,82;20428,896;19993,559;20222,569;20379,26;20858,291;20797,484;21689,754;237755,546
BIODIESEL;2011;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;m3;7124,876;6196,795;10109,485;6313,55;10997,956;10541,494;7945,23;10544,14;11338,314;12623,975;12934,52;12583,748;119254,083
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;m3;0;0;0;0;0;0;0;319,434;354,625;0;63,053;0;737,112
BIODIESEL;2011;REGIÃO NORTE;RONDÔNIA;OURO VERDE;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);m3;3853,88;4596,33;4121,22;1810,34;4340,6;5149,938;4340,865;3119,7;4088,18;2375,73;3895,72;2831,64;44524,143
BIODIESEL;2011;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);m3;10395,52;7809,3;10629,8;4856;4975,3;8912,3;10037,7;9102,1;7974,1;11498,2;13864,8;8719,3;108774,42
BIODIESEL;2011;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);m3;5871,85;4686,41;6581,77;4704,29;3473,35;3069,214;6472,06;8734,773;7606,057;6046,131;8860,91;6541,48;72648,295
BIODIESEL;2011;REGIÃO SUL;PARANÁ;POTENCIAL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;PRISMA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;RENOBRAS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;BIOCAPITAL;m3;9031,742;6823,595;10042,609;9552,548;7940,174;6840,258;4763,491;9849,037;9827,994;8733,14;8505,023;8610,292;100519,903
BIODIESEL;2011;REGIÃO SUDESTE;MINAS GERAIS;SOYMINAS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO SUDESTE;SÃO PAULO;SP Bio;m3;344,863;715,753;722,26;728,767;253,767;0;754,795;884,932;175,685;149,658;266,958;832,565;5830,003
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;m3;0;0;0;58,069;108,673;151,009;0;0;214,987;21,818;0;0;554,556
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;m3;0;0;0;0;;0;0;0;4;0;9,8;9;22,8
BIODIESEL;2011;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO CENTRO-OESTE;MATO GROSSO;USIBIO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORDESTE;BAHIA;OLEOPLAN NORDESTE (EX-V-BIODIESEL);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2011;REGIÃO NORTE;TOCANTINS;V-BIODIESEL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2012;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2012;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);m3;0;0;3803,977;17980,529;21039,397;15285,7;19983,187;17716,182;18587,395;15304,88;9189,839;10656,007;149547,093
BIODIESEL;2012;REGIÃO SUL;SANTA CATARINA;ADM (JOAÇABA);m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2012;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2012;REGIÃO NORTE;PARÁ;AGROPALMA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2012;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
BIODIESEL;2012;REGIÃO CENTRO-OESTE;MATO GROSSO;ALIANÇA;m3;0;0;0;0;0;0;0;0;0;0;0;0;0
